blueprint_id;name;category;craft_time_seconds;tiers;version;ingredient_slot;ingredient_name;ingredient_quantity_scu;ingredient_min_quality;ingredient_unit
bp_craft_gmni_pistol_ballistic_01_black02;"LH86 ""Nightstalker"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_imp01;"LH86 ""Pathfinder"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01_imp01;"LH86 ""Pathfinder"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_imp01;"LH86 ""Pathfinder"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_blue_white01;"LH86 ""Permafrost"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01_blue_white01;"LH86 ""Permafrost"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_blue_white01;"LH86 ""Permafrost"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_firerats01;"LH86 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01_firerats01;"LH86 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_firerats01;"LH86 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_white01;"LH86 ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01_white01;"LH86 ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_white01;"LH86 ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_green01;"LH86 ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01_green01;"LH86 ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_green01;"LH86 ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01;LH86 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_gmni_pistol_ballistic_01;LH86 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01;LH86 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_pistol_ballistic_01_mag;LH86 Pistol Magazine (25 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_gmni_pistol_ballistic_01_mag;LH86 Pistol Magazine (25 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;CORE;Torite;0.01;;
bp_craft_klwe_smg_energy_01_blue_gold;"Lumin V ""Valor"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Riccite;0.03;;
bp_craft_klwe_smg_energy_01_blue_gold;"Lumin V ""Valor"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_smg_energy_01_blue_gold;"Lumin V ""Valor"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_klwe_smg_energy_01;Lumin V SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Riccite;0.03;;
bp_craft_klwe_smg_energy_01;Lumin V SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_smg_energy_01;Lumin V SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_klwe_smg_energy_01_mag;Lumin V SMG Battery (45 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.02;;
bp_craft_klwe_smg_energy_01_mag;Lumin V SMG Battery (45 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;INTERNAL ARRAY;Quartz;0.02;;
bp_craft_outlaw_legacy_armor_light_arms_01_01_01;Lynx Arms;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.03;;
bp_craft_outlaw_legacy_armor_light_arms_01_01_01;Lynx Arms;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_outlaw_legacy_armor_light_arms_01_01_11;Lynx Arms Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.03;;
bp_craft_outlaw_legacy_armor_light_arms_01_01_11;Lynx Arms Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_outlaw_legacy_armor_light_core_01_01_01;Lynx Core;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.04;;
bp_craft_outlaw_legacy_armor_light_core_01_01_01;Lynx Core;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_outlaw_legacy_armor_light_core_01_01_11;Lynx Core Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.04;;
bp_craft_outlaw_legacy_armor_light_core_01_01_11;Lynx Core Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_outlaw_legacy_armor_light_legs_01_01_01;Lynx Legs;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.03;;
bp_craft_outlaw_legacy_armor_light_legs_01_01_01;Lynx Legs;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_outlaw_legacy_armor_light_legs_01_01_11;Lynx Legs Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.03;;
bp_craft_outlaw_legacy_armor_light_legs_01_01_11;Lynx Legs Cold Steel;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rsi_light_utility_backpack_01_01_01;"MacFlex ""Rucksack"" Backpack";Armour / Cosmonaut / Light;90;1;LIVE-4.7.0-11592622;SEGMENT PANELING;Taranite;0.03;;
bp_craft_rsi_light_utility_backpack_01_01_01;"MacFlex ""Rucksack"" Backpack";Armour / Cosmonaut / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rsi_deckcrew_armor_light_arms_01_01_01;MacFlex Arms;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;SEGMENT PANELING;Taranite;0.02;;
bp_craft_rsi_deckcrew_armor_light_arms_01_01_01;MacFlex Arms;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rsi_deckcrew_armor_light_core_01_01_01;MacFlex Core;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;SEGMENT PANELING;Taranite;0.04;;
bp_craft_rsi_deckcrew_armor_light_core_01_01_01;MacFlex Core;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rsi_deckcrew_armor_light_legs_01_01_01;MacFlex Legs;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;SEGMENT PANELING;Taranite;0.03;;
bp_craft_rsi_deckcrew_armor_light_legs_01_01_01;MacFlex Legs;Armour / Cosmonaut / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_ksar_armor_heavy_helmet_01_01_01;Manticore Helmet;Armour / Explorer / Heavy;260;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.05;;
bp_craft_ksar_armor_heavy_helmet_01_01_01;Manticore Helmet;Armour / Explorer / Heavy;260;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_clda_undersuit_02_01_01;Markanda Undersuit (Refurbished);Armour / Undersuit;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_ksar_armor_light_arms_01_01_01;Microid Battle Suit Arms;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.03;;
bp_craft_ksar_armor_light_arms_01_01_01;Microid Battle Suit Arms;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_ksar_armor_light_core_01_01_01;Microid Battle Suit Core;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.04;;
bp_craft_ksar_armor_light_core_01_01_01;Microid Battle Suit Core;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_ksar_armor_light_helmet_01_01_01;Microid Battle Suit Helmet;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.02;;
bp_craft_ksar_armor_light_helmet_01_01_01;Microid Battle Suit Helmet;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_ksar_armor_light_legs_01_01_01;Microid Battle Suit Legs;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.03;;
bp_craft_ksar_armor_light_legs_01_01_01;Microid Battle Suit Legs;Armour / Explorer / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_mrai_flightsuit_01_01_01;Mirai Racing Flight Suit\n;Armour / Racer;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_mrai_flightsuit_helmet_01_01_01;Mirai Racing Helmet;Armour / Racer;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.03;;
bp_craft_kap_combat_heavy_arms_02_01_01;Monde Arms;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_01_01;Monde Arms;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_01_01;Monde Arms;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_arms_02_06_01;Monde Arms Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_06_01;Monde Arms Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_06_01;Monde Arms Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_arms_02_05_01;Monde Arms Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_05_01;Monde Arms Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_05_01;Monde Arms Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_arms_02_07_01;Monde Arms Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_07_01;Monde Arms Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_07_01;Monde Arms Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_arms_02_04_01;Monde Arms Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_04_01;Monde Arms Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_04_01;Monde Arms Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_arms_02_08_01;Monde Arms Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_arms_02_08_01;Monde Arms Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_arms_02_08_01;Monde Arms Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_01_01;Monde Core;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_01_01;Monde Core;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_01_01;Monde Core;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_06_01;Monde Core Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_06_01;Monde Core Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_06_01;Monde Core Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_05_01;Monde Core Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_05_01;Monde Core Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_05_01;Monde Core Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_07_01;Monde Core Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_07_01;Monde Core Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_07_01;Monde Core Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_04_01;Monde Core Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_04_01;Monde Core Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_04_01;Monde Core Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_core_02_08_01;Monde Core Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_core_02_08_01;Monde Core Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_core_02_08_01;Monde Core Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_helmet_02_01_01;Monde Helmet;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.03;;
bp_craft_kap_combat_heavy_helmet_02_01_01;Monde Helmet;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_kap_combat_heavy_helmet_02_01_01;Monde Helmet;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.03;;
bp_craft_kap_combat_heavy_helmet_02_06_01;Monde Helmet Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.03;;
bp_craft_kap_combat_heavy_helmet_02_06_01;Monde Helmet Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_kap_combat_heavy_helmet_02_06_01;Monde Helmet Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.03;;
bp_craft_kap_combat_heavy_helmet_02_04_01;Monde Helmet Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.03;;
bp_craft_kap_combat_heavy_helmet_02_04_01;Monde Helmet Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_kap_combat_heavy_helmet_02_04_01;Monde Helmet Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.03;;
bp_craft_kap_combat_heavy_helmet_02_07_01;Monde Helmet Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.03;;
bp_craft_kap_combat_heavy_helmet_02_07_01;Monde Helmet Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_kap_combat_heavy_helmet_02_07_01;Monde Helmet Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.03;;
bp_craft_kap_combat_heavy_helmet_02_08_01;Monde Helmet Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.03;;
bp_craft_kap_combat_heavy_helmet_02_08_01;Monde Helmet Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_kap_combat_heavy_helmet_02_08_01;Monde Helmet Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.03;;
bp_craft_kap_combat_heavy_legs_02_01_01;Monde Legs;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_01_01;Monde Legs;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_01_01;Monde Legs;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_legs_02_06_01;Monde Legs Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_06_01;Monde Legs Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_06_01;Monde Legs Crimson Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_legs_02_05_01;Monde Legs Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_05_01;Monde Legs Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_05_01;Monde Legs Daimyo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_legs_02_07_01;Monde Legs Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_07_01;Monde Legs Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_07_01;Monde Legs Delta Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_legs_02_04_01;Monde Legs Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_04_01;Monde Legs Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_04_01;Monde Legs Hemlock Camo;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_kap_combat_heavy_legs_02_08_01;Monde Legs Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_kap_combat_heavy_legs_02_08_01;Monde Legs Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_kap_combat_heavy_legs_02_08_01;Monde Legs Hiro;Armour / Combat / Heavy;270;1;LIVE-4.7.0-11592622;SUPPORT STRUCTURE;Savrilium;0.04;;
bp_craft_outlaw_legacy_medium_armor_helmet_01_02_01;Morningstar Helmet Icefall;Armour / Hunter / Medium;90;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.03;;
bp_craft_outlaw_legacy_medium_armor_helmet_01_02_01;Morningstar Helmet Icefall;Armour / Hunter / Medium;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_rrs_combat_heavy_backpack_01_01_01;Morozov-CH Backpack;Armour / Hunter / Heavy;90;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_combat_heavy_backpack_01_01_01;Morozov-CH Backpack;Armour / Hunter / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_01_01;Morozov-SH Arms;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_01_01;Morozov-SH Arms;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_01_01;Morozov-SH Arms;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;SHEATHING COATING;Laranite;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_9tails_01;Morozov-SH Arms (Modified);Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_9tails_01;Morozov-SH Arms (Modified);Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_9tails_01;Morozov-SH Arms (Modified);Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;SHEATHING COATING;Laranite;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_01_12;Morozov-SH Arms Aftershock;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_01_12;Morozov-SH Arms Aftershock;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_01_12;Morozov-SH Arms Aftershock;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;SHEATHING COATING;Laranite;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_02_01;Morozov-SH Arms Snowdrift;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_02_01;Morozov-SH Arms Snowdrift;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_02_01;Morozov-SH Arms Snowdrift;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;SHEATHING COATING;Laranite;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_01_03;Morozov-SH Arms Terracotta;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_rrs_specialist_heavy_arms_01_01_03;Morozov-SH Arms Terracotta;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_heavy_arms_01_01_03;Morozov-SH Arms Terracotta;Armour / Hunter / Heavy;250;1;LIVE-4.7.0-11592622;SHEATHING COATING;Laranite;0.06;;
